#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Quake III Arena (USA);Quake III Arena (USA);Sega Dreamcast;;2000;Sega;Shooter;;;;;0;;;;;
Radirgy (Japan);Radirgy (Japan);Sega Dreamcast;;2006;MileStone Inc.;Shoot-'Em-Up;;;;;0;;;;;
Railroad Tycoon II - Gold Edition (USA);Railroad Tycoon II - Gold Edition (USA);Sega Dreamcast;;2000;Gathering;Strategy;;;;;0;;;;;
Rainbow Cotton (Japan);Rainbow Cotton (Japan);Sega Dreamcast;;2000;Success;Shoot-'Em-Up;;;;;0;;;;;
Rayman 2 - The Great Escape (USA);Rayman 2 - The Great Escape (USA);Sega Dreamcast;;2000;Ubisoft;Platform;;;;;0;;;;;
Razor Freestyle Scooter (USA);Razor Freestyle Scooter (USA);Sega Dreamcast;;2001;Crave;Sports;;;;;0;;;;;
Re-Volt (USA);Re-Volt (USA);Sega Dreamcast;;1999;Acclaim;Driving;;;;;0;;;;;
Ready 2 Rumble Boxing (USA);Ready 2 Rumble Boxing (USA);Sega Dreamcast;;1999;Midway;Boxing/Sports;;;;;0;;;;;
Ready 2 Rumble Boxing - Round 2 (USA);Ready 2 Rumble Boxing - Round 2 (USA);Sega Dreamcast;;2000;Midway;Boxing/Sports;;;;;0;;;;;
Record of Lodoss War (USA);Record of Lodoss War (USA);Sega Dreamcast;;2001;Conspiracy Entertainment;Role-Playing;;;;;0;;;;;
Red Dog - Superior Firepower (USA);Red Dog - Superior Firepower (USA);Sega Dreamcast;;2000;Crave;Driving;;;;;0;;;;;
Reel Fishing - Wild (USA);Reel Fishing - Wild (USA);Sega Dreamcast;;2001;Natsume;Fishing/Sports;;;;;0;;;;;
Resident Evil 2 (USA) (Disc 1);Resident Evil 2 (USA) (Disc 1);Sega Dreamcast;;2000;Capcom;Adventure;;;;;0;;;;;
Resident Evil 2 (USA) (Disc 2);Resident Evil 2 (USA) (Disc 2);Sega Dreamcast;;2000;Capcom;Adventure;;;;;0;;;;;
Resident Evil 3 - Nemesis (USA);Resident Evil 3 - Nemesis (USA);Sega Dreamcast;;2000;Capcom;Adventure;;;;;0;;;;;
Resident Evil Code - Veronica (USA) (Disc 1);Resident Evil Code - Veronica (USA) (Disc 1);Sega Dreamcast;;2000;Capcom;Adventure;;;;;0;;;;;
Resident Evil Code - Veronica (USA) (Disc 2);Resident Evil Code - Veronica (USA) (Disc 2);Sega Dreamcast;;2000;Capcom;Adventure;;;;;0;;;;;
Rez (Europe);Rez (Europe);Sega Dreamcast;;2002;Sega;Shooter;;;;;0;;;;;
Ring - Terror's Realm, The (USA);Ring - Terror's Realm, The (USA);Sega Dreamcast;;2000;Infogrames;Adventure;;;;;0;;;;;
Rippin' Riders (USA);Rippin' Riders (USA);Sega Dreamcast;;1999;Sega;Snowboarding/Sports;;;;;0;;;;;
Roadsters (USA);Roadsters (USA);Sega Dreamcast;;2000;Titus Software;Driving;;;;;0;;;;;
Samba de Amigo (USA);Samba de Amigo (USA);Sega Dreamcast;;2000;Sega;Rhythm;;;;;0;;;;;
Samba de Amigo ver. 2000 (Japan);Samba de Amigo ver. 2000 (Japan);Sega Dreamcast;;2000;Sega;Rhythm;;;;;0;;;;;
San Francisco Rush 2049 (USA);San Francisco Rush 2049 (USA);Sega Dreamcast;;2000;Midway;Driving;;;;;0;;;;;
Sega Bass Fishing (USA);Sega Bass Fishing (USA);Sega Dreamcast;;1999;Sega;Fishing/Sports;;;;;0;;;;;
Sega Bass Fishing 2 (USA);Sega Bass Fishing 2 (USA);Sega Dreamcast;;2001;Sega;Fishing/Sports;;;;;0;;;;;
Sega GT (USA);Sega GT (USA);Sega Dreamcast;;2000;Sega;Driving;;;;;0;;;;;
Sega Marine Fishing (USA);Sega Marine Fishing (USA);Sega Dreamcast;;2000;Sega;Fishing/Sports;;;;;0;;;;;
Sega Rally Championship 2 (USA);Sega Rally Championship 2 (USA);Sega Dreamcast;;1999;Sega;Driving;;;;;0;;;;;
Sega Smash Pack Volume 1 (USA);Sega Smash Pack Volume 1 (USA);Sega Dreamcast;;2001;Sega;Miscellaneous;;;;;0;;;;;
Sega Swirl (USA);Sega Swirl (USA);Sega Dreamcast;;2000;Sega;Action;;;;;0;;;;;
Sega Tetris (Japan);Sega Tetris (Japan);Sega Dreamcast;;2000;Sega;Puzzle;;;;;0;;;;;
Sega Worldwide Soccer 2000 (Europe);Sega Worldwide Soccer 2000 (Europe);Sega Dreamcast;;1999;Sega;Soccer/Sports;;;;;0;;;;;
Sega Worldwide Soccer 2000 Euro Edition (Europe);Sega Worldwide Soccer 2000 Euro Edition (Europe);Sega Dreamcast;;2000;Sega;Soccer/Sports;;;;;0;;;;;
Seventh Cross Evolution (USA);Seventh Cross Evolution (USA);Sega Dreamcast;;2000;UFO Interactive;Role-Playing;;;;;0;;;;;
Shadow Man (USA);Shadow Man (USA);Sega Dreamcast;;1999;Acclaim;Adventure;;;;;0;;;;;
Shenmue (USA) (Disc 1);Shenmue (USA) (Disc 1);Sega Dreamcast;;2000;Sega;Adventure;;;;;0;;;;;
Shenmue (USA) (Disc 2);Shenmue (USA) (Disc 2);Sega Dreamcast;;2000;Sega;Adventure;;;;;0;;;;;
Shenmue (USA) (Disc 3);Shenmue (USA) (Disc 3);Sega Dreamcast;;2000;Sega;Adventure;;;;;0;;;;;
Shenmue II (Europe) (Disc 1);Shenmue II (Europe) (Disc 1);Sega Dreamcast;;2001;Sega;Adventure;;;;;0;;;;;
Shenmue II (Europe) (Disc 2);Shenmue II (Europe) (Disc 2);Sega Dreamcast;;2001;Sega;Adventure;;;;;0;;;;;
Shenmue II (Europe) (Disc 3);Shenmue II (Europe) (Disc 3);Sega Dreamcast;;2001;Sega;Adventure;;;;;0;;;;;
Silent Scope (USA);Silent Scope (USA);Sega Dreamcast;;2000;Konami;Shooter;;;;;0;;;;;
Silver (USA);Silver (USA);Sega Dreamcast;;2000;Infogrames;Role-Playing;;;;;0;;;;;
Skies of Arcadia (USA) (Disc 1);Skies of Arcadia (USA) (Disc 1);Sega Dreamcast;;2000;Sega;Role-Playing;;;;;0;;;;;
Skies of Arcadia (USA) (Disc 2);Skies of Arcadia (USA) (Disc 2);Sega Dreamcast;;2000;Sega;Role-Playing;;;;;0;;;;;
Slave Zero (USA);Slave Zero (USA);Sega Dreamcast;;1999;Infogrames;Action;;;;;0;;;;;
Sno-Cross Championship Racing (USA);Sno-Cross Championship Racing (USA);Sega Dreamcast;;2000;Crave;Driving;;;;;0;;;;;
Soldier of Fortune (USA);Soldier of Fortune (USA);Sega Dreamcast;;2001;Crave;Action;;;;;0;;;;;
Sonic Adventure (USA);Sonic Adventure (USA);Sega Dreamcast;;1999;Sega;Platform;;;;;0;;;;;
Sonic Adventure 2 (USA);Sonic Adventure 2 (USA);Sega Dreamcast;;2001;Sega;Platform;;;;;0;;;;;
Sonic Adventure International (Japan);Sonic Adventure International (Japan);Sega Dreamcast;;1999;Sega;Platform;;;;;0;;;;;
Sonic Shuffle (USA);Sonic Shuffle (USA);Sega Dreamcast;;2000;Sega;Action;;;;;0;;;;;
Soul Calibur (USA);Soul Calibur (USA);Sega Dreamcast;;1999;Namco;Fighter;;;;;0;;;;;
Soul Fighter (USA);Soul Fighter (USA);Sega Dreamcast;;1999;Mindscape Inc.;Beat-'Em-Up;;;;;0;;;;;
South Park - Chef's Luv Shack (USA);South Park - Chef's Luv Shack (USA);Sega Dreamcast;;1999;Acclaim;Game Show;;;;;0;;;;;
South Park Rally (USA);South Park Rally (USA);Sega Dreamcast;;2000;Acclaim;Driving;;;;;0;;;;;
Space Channel 5 (USA);Space Channel 5 (USA);Sega Dreamcast;;2000;Sega;Rhythm;;;;;0;;;;;
Space Channel 5 Part 2 (Japan);Space Channel 5 Part 2 (Japan);Sega Dreamcast;;2002;Sega;Rhythm;;;;;0;;;;;
Spawn - In the Demon's Hand (USA);Spawn - In the Demon's Hand (USA);Sega Dreamcast;;2000;Capcom;Shooter;;;;;0;;;;;
Spec Ops II - Omega Squad (USA);Spec Ops II - Omega Squad (USA);Sega Dreamcast;;2000;Ripcord Games;Shooter;;;;;0;;;;;
Speed Devils (USA);Speed Devils (USA);Sega Dreamcast;;1999;Ubisoft;Driving;;;;;0;;;;;
Speed Devils Online Racing (USA);Speed Devils Online Racing (USA);Sega Dreamcast;;2000;Ubisoft;Driving;;;;;0;;;;;
Spider-Man (USA);Spider-Man (USA);Sega Dreamcast;;2001;Activision;Adventure;;;;;0;;;;;
Spirit of Speed 1937 (USA);Spirit of Speed 1937 (USA);Sega Dreamcast;;2000;LJN Ltd.;Driving;;;;;0;;;;;
Sports Jam (USA);Sports Jam (USA);Sega Dreamcast;;2001;Agetec Inc.;Sports;;;;;0;;;;;
Star Wars - Demolition (USA);Star Wars - Demolition (USA);Sega Dreamcast;;2000;LucasArts;Driving;;;;;0;;;;;
Star Wars - Episode I Racer (USA);Star Wars - Episode I Racer (USA);Sega Dreamcast;;2000;LucasArts;Driving;;;;;0;;;;;
Star Wars Episode I - Jedi Power Battles (USA);Star Wars Episode I - Jedi Power Battles (USA);Sega Dreamcast;;2000;LucasArts;Beat-'Em-Up;;;;;0;;;;;
StarLancer (USA);StarLancer (USA);Sega Dreamcast;;2000;Crave;Simulation;;;;;0;;;;;
Street Fighter Alpha 3 (USA);Street Fighter Alpha 3 (USA);Sega Dreamcast;;2000;Capcom;Fighter;;;;;0;;;;;
Street Fighter III - 3rd Strike (USA);Street Fighter III - 3rd Strike (USA);Sega Dreamcast;;2000;Capcom;Fighter;;;;;0;;;;;
Street Fighter III - Double Impact (USA);Street Fighter III - Double Impact (USA);Sega Dreamcast;;2000;Capcom;Fighter;;;;;0;;;;;
Striker Pro 2000 (USA);Striker Pro 2000 (USA);Sega Dreamcast;;2000;Infogrames;Soccer/Sports;;;;;0;;;;;
Stunt GP (Europe);Stunt GP (Europe);Sega Dreamcast;;2001;EON Digital Entertainment;Driving;;;;;0;;;;;
Stupid Invaders (USA) (Disc 1);Stupid Invaders (USA) (Disc 1);Sega Dreamcast;;2001;Ubisoft;Adventure;;;;;0;;;;;
Stupid Invaders (USA) (Disc 2);Stupid Invaders (USA) (Disc 2);Sega Dreamcast;;2001;Ubisoft;Adventure;;;;;0;;;;;
Super Euro Soccer 2000 (Japan);Super Euro Soccer 2000 (Japan);Sega Dreamcast;;2000;Imagineer;Soccer/Sports;;;;;0;;;;;
Super Magnetic Neo (USA);Super Magnetic Neo (USA);Sega Dreamcast;;2000;Crave;Action;;;;;0;;;;;
Super Puzzle Fighter 2 X (Japan);Super Puzzle Fighter 2 X (Japan);Sega Dreamcast;;2001;Capcom;Puzzle;;;;;0;;;;;
Super Runabout - San Francisco Edition (USA);Super Runabout - San Francisco Edition (USA);Sega Dreamcast;;2000;Interplay;Driving;;;;;0;;;;;
Super Street Fighter 2 X (Japan);Super Street Fighter 2 X (Japan);Sega Dreamcast;;2000;Capcom;Fighter;;;;;0;;;;;
Surf Rocket Racers (USA);Surf Rocket Racers (USA);Sega Dreamcast;;2001;Crave;Driving;;;;;0;;;;;
Suzuki Alstare Extreme Racing (USA);Suzuki Alstare Extreme Racing (USA);Sega Dreamcast;;1999;Ubisoft;Driving;;;;;0;;;;;
Sword of the Berserk - Guts' Rage (USA);Sword of the Berserk - Guts' Rage (USA);Sega Dreamcast;;2000;Eidos Interactive;Beat-'Em-Up;;;;;0;;;;;
Sydney 2000 (USA);Sydney 2000 (USA);Sega Dreamcast;;2000;Eidos Interactive;Olympic/Sports;;;;;0;;;;;
TNN Motorsports Hardcore Heat (USA);TNN Motorsports Hardcore Heat (USA);Sega Dreamcast;;1999;ASC Games;Driving;;;;;0;;;;;
Tech Romancer (USA);Tech Romancer (USA);Sega Dreamcast;;2000;Capcom;Fighter;;;;;0;;;;;
Tee Off (USA);Tee Off (USA);Sega Dreamcast;;1999;Acclaim;Golf/Sports;;;;;0;;;;;
Tennis 2K2 (USA);Tennis 2K2 (USA);Sega Dreamcast;;2001;Sega;Sports/Tennis;;;;;0;;;;;
Test Drive 6 (USA);Test Drive 6 (USA);Sega Dreamcast;;1999;Infogrames;Driving;;;;;0;;;;;
Test Drive Le Mans (USA);Test Drive Le Mans (USA);Sega Dreamcast;;2000;Infogrames;Driving;;;;;0;;;;;
Test Drive V-Rally (USA);Test Drive V-Rally (USA);Sega Dreamcast;;2000;Infogrames;Driving;;;;;0;;;;;
Tetris 4D (Japan);Tetris 4D (Japan);Sega Dreamcast;;1998;Bullet Proof Software;Puzzle;;;;;0;;;;;
Time Stalkers (USA);Time Stalkers (USA);Sega Dreamcast;;1999;Sega;Role-Playing;;;;;0;;;;;
Tokyo Xtreme Racer (USA);Tokyo Xtreme Racer (USA);Sega Dreamcast;;1999;Crave;Driving;;;;;0;;;;;
Tokyo Xtreme Racer 2 (USA);Tokyo Xtreme Racer 2 (USA);Sega Dreamcast;;2000;Crave;Driving;;;;;0;;;;;
Tom Clancy's Rainbow Six (USA);Tom Clancy's Rainbow Six (USA);Sega Dreamcast;;2000;Majesco Games;Shooter;;;;;0;;;;;
Tom Clancy's Rainbow Six - Rogue Spear (USA);Tom Clancy's Rainbow Six - Rogue Spear (USA);Sega Dreamcast;;2000;Red Storm Entertainment;Shooter;;;;;0;;;;;
Tomb Raider - Chronicles (USA);Tomb Raider - Chronicles (USA);Sega Dreamcast;;2000;Eidos Interactive;Adventure;;;;;0;;;;;
Tomb Raider - The Last Revelation (USA);Tomb Raider - The Last Revelation (USA);Sega Dreamcast;;2001;Eidos Interactive;Adventure;;;;;0;;;;;
Tony Hawk's Pro Skater (USA);Tony Hawk's Pro Skater (USA);Sega Dreamcast;;2000;Crave;Skateboarding/Sports;;;;;0;;;;;
Tony Hawk's Pro Skater 2 (USA);Tony Hawk's Pro Skater 2 (USA);Sega Dreamcast;;2000;Activision;Skateboarding/Sports;;;;;0;;;;;
Toy Commander (USA);Toy Commander (USA);Sega Dreamcast;;1999;Sega;Adventure;;;;;0;;;;;
Toy Racer (Europe);Toy Racer (Europe);Sega Dreamcast;;2000;Sega;Driving;;;;;0;;;;;
Toy Story 2 - Buzz Lightyear to the Rescue! (USA);Toy Story 2 - Buzz Lightyear to the Rescue! (USA);Sega Dreamcast;;2000;Activision;Action;;;;;0;;;;;
TrickStyle (USA);TrickStyle (USA);Sega Dreamcast;;1999;Acclaim;Skateboarding/Sports;;;;;0;;;;;
Trigger Heart Exelica (Japan);Trigger Heart Exelica (Japan);Sega Dreamcast;;2007;Warashi;Shoot-'Em-Up;;;;;0;;;;;
Trizeal (Japan);Trizeal (Japan);Sega Dreamcast;;2005;Triangle Service;Shoot-'Em-Up;;;;;0;;;;;
Twinkle Star Sprites (Japan);Twinkle Star Sprites (Japan);Sega Dreamcast;;2000;SNK;Shoot-'Em-Up;;;;;0;;;;;
Typing of the Dead, The (USA);Typing of the Dead, The (USA);Sega Dreamcast;;2001;Sega;Action;;;;;0;;;;;
UEFA Dream Soccer (Europe);UEFA Dream Soccer (Europe);Sega Dreamcast;;2000;Sega;Soccer/Sports;;;;;0;;;;;
UEFA Striker (Europe);UEFA Striker (Europe);Sega Dreamcast;;2000;Infogrames;Soccer/Sports;;;;;0;;;;;
Ultimate Fighting Championship (USA);Ultimate Fighting Championship (USA);Sega Dreamcast;;2000;Crave;Fighter;;;;;0;;;;;
Under Defeat (Japan);Under Defeat (Japan);Sega Dreamcast;;2006;Grev Ltd.;Shoot-'Em-Up;;;;;0;;;;;
Unreal Tournament (USA);Unreal Tournament (USA);Sega Dreamcast;;2001;Infogrames;Shooter;;;;;0;;;;;
Urban Chaos (USA);Urban Chaos (USA);Sega Dreamcast;;2000;Eidos Interactive;Adventure;;;;;0;;;;;
Vampire Chronicle for Matching Service (Japan);Vampire Chronicle for Matching Service (Japan);Sega Dreamcast;;2000;Capcom;Fighter;;;;;0;;;;;
Vanishing Point (USA);Vanishing Point (USA);Sega Dreamcast;;2000;Acclaim;Driving;;;;;0;;;;;
Vigilante 8 - 2nd Offense (USA);Vigilante 8 - 2nd Offense (USA);Sega Dreamcast;;1999;Activision;Driving;;;;;0;;;;;
Virtua Athlete 2000 (USA);Virtua Athlete 2000 (USA);Sega Dreamcast;;2001;Agetec Inc.;Olympic/Sports;;;;;0;;;;;
Virtua Cop 2 (Japan);Virtua Cop 2 (Japan);Sega Dreamcast;;2000;Sega;Gun;;;;;0;;;;;
Virtua Fighter 3tb (USA);Virtua Fighter 3tb (USA);Sega Dreamcast;;1999;Sega;Fighter;;;;;0;;;;;
Virtua Striker 2 (USA);Virtua Striker 2 (USA);Sega Dreamcast;;2000;Sega;Soccer/Sports;;;;;0;;;;;
Virtua Tennis (USA);Virtua Tennis (USA);Sega Dreamcast;;2000;Sega;Sports/Tennis;;;;;0;;;;;
Virtual On - Oratorio Tangram (USA);Virtual On - Oratorio Tangram (USA);Sega Dreamcast;;2000;Activision;Fighter;;;;;0;;;;;
WWF Attitude (USA);WWF Attitude (USA);Sega Dreamcast;;1999;Acclaim;Sports/Wrestling;;;;;0;;;;;
WWF Royal Rumble (USA);WWF Royal Rumble (USA);Sega Dreamcast;;2000;THQ;Sports/Wrestling;;;;;0;;;;;
Wacky Races (USA);Wacky Races (USA);Sega Dreamcast;;2000;Infogrames;Driving;;;;;0;;;;;
Walt Disney World Quest - Magical Racing Tour (USA);Walt Disney World Quest - Magical Racing Tour (USA);Sega Dreamcast;;2000;Eidos Interactive;Driving;;;;;0;;;;;
Wetrix+ (USA);Wetrix+ (USA);Sega Dreamcast;;1999;Xicat Interactive;Puzzle;;;;;0;;;;;
Who Wants to Be a Millionaire (Europe);Who Wants to Be a Millionaire (Europe);Sega Dreamcast;;2000;Eidos Interactive;Game Show;;;;;0;;;;;
Who Wants to Beat Up a Millionaire (USA);Who Wants to Beat Up a Millionaire (USA);Sega Dreamcast;;2000;Berkeley;Action;;;;;0;;;;;
Wild Metal (USA);Wild Metal (USA);Sega Dreamcast;;2000;Rockstar Games;Action;;;;;0;;;;;
World Series Baseball 2K1 (USA);World Series Baseball 2K1 (USA);Sega Dreamcast;;2000;Sega;Baseball/Sports;;;;;0;;;;;
World Series Baseball 2K2 (USA);World Series Baseball 2K2 (USA);Sega Dreamcast;;2001;Sega;Baseball/Sports;;;;;0;;;;;
Worms Armageddon (USA);Worms Armageddon (USA);Sega Dreamcast;;1999;Hasbro Interactive;Action;;;;;0;;;;;
Worms World Party (USA);Worms World Party (USA);Sega Dreamcast;;2001;Titus Software;Strategy;;;;;0;;;;;
Xtreme Sports (USA);Xtreme Sports (USA);Sega Dreamcast;;2000;Infogrames;Sports;;;;;0;;;;;
Yu Suzuki Game Works Vol. 1 (Japan);Yu Suzuki Game Works Vol. 1 (Japan);Sega Dreamcast;;2001;Sega;Miscellaneous;;;;;0;;;;;
Zero Gunner 2 (Japan);Zero Gunner 2 (Japan);Sega Dreamcast;;2001;Psikyo;Shoot-'Em-Up;;;;;0;;;;;
Zombie Revenge (USA);Zombie Revenge (USA);Sega Dreamcast;;1999;Sega;Beat-'Em-Up;;;;;0;;;;;
Zusar Vasar (Japan);Zusar Vasar (Japan);Sega Dreamcast;;2000;Real Vision;Driving;;;;;0;;;;;
