blzntrnd;Blazing Tornado;MAME (Mame4all);;1994;Human Amusement;Sports / Wrestling;;;;;0;;;;;
bmcbowl;Konkyuu no Hoshi;Arcade;;1994;BMC;Sports / Bowling;;;;;0;;;;;
bmcbowl;Konkyuu no Hoshi;MAME (Advance);;1994;BMC;Sports / Bowling;;;;;0;;;;;
bmcbowl;Konkyuu no Hoshi;MAME (Libretro);;1994;BMC;Sports / Bowling;;;;;0;;;;;
bmcbowl;Konkyuu no Hoshi;MAME (Mame4all);;1994;BMC;Sports / Bowling;;;;;0;;;;;
bodyslam;Body Slam (8751 317-0015);Arcade;;1986;Sega;Sports / Wrestling;;;;;0;;;;;
bodyslam;Body Slam (8751 317-0015);MAME (Advance);;1986;Sega;Sports / Wrestling;;;;;0;;;;;
bodyslam;Body Slam (8751 317-0015);MAME (Libretro);;1986;Sega;Sports / Wrestling;;;;;0;;;;;
bodyslam;Body Slam (8751 317-0015);MAME (Mame4all);;1986;Sega;Sports / Wrestling;;;;;0;;;;;
bootcamp;Boot Camp (set 1);Arcade;combatsc;1987;Konami;Sports / Track & Field;;;;;0;;;;;
bootcamp;Boot Camp (set 1);MAME (Advance);combatsc;1987;Konami;Sports / Track & Field;;;;;0;;;;;
bootcamp;Boot Camp (set 1);MAME (Libretro);combatsc;1987;Konami;Sports / Track & Field;;;;;0;;;;;
bootcamp;Boot Camp (set 1);MAME (Mame4all);combatsc;1987;Konami;Sports / Track & Field;;;;;0;;;;;
bootcampa;Boot Camp (set 2);Arcade;combatsc;1987;Konami;Sports / Track & Field;;;;;0;;;;;
bootcampa;Boot Camp (set 2);MAME (Advance);combatsc;1987;Konami;Sports / Track & Field;;;;;0;;;;;
bootcampa;Boot Camp (set 2);MAME (Libretro);combatsc;1987;Konami;Sports / Track & Field;;;;;0;;;;;
bootcampa;Boot Camp (set 2);MAME (Mame4all);combatsc;1987;Konami;Sports / Track & Field;;;;;0;;;;;
bottom9;Bottom of the Ninth (version T);Arcade;;1989;Konami;Sports / Baseball;;;;;0;;;;;
bottom9;Bottom of the Ninth (version T);MAME (Advance);;1989;Konami;Sports / Baseball;;;;;0;;;;;
bottom9;Bottom of the Ninth (version T);MAME (Libretro);;1989;Konami;Sports / Baseball;;;;;0;;;;;
bottom9;Bottom of the Ninth (version T);MAME (Mame4all);;1989;Konami;Sports / Baseball;;;;;0;;;;;
bottom9n;Bottom of the Ninth (version N);Arcade;bottom9;1989;Konami;Sports / Baseball;;;;;0;;;;;
bottom9n;Bottom of the Ninth (version N);MAME (Advance);bottom9;1989;Konami;Sports / Baseball;;;;;0;;;;;
bottom9n;Bottom of the Ninth (version N);MAME (Libretro);bottom9;1989;Konami;Sports / Baseball;;;;;0;;;;;
bottom9n;Bottom of the Ninth (version N);MAME (Mame4all);bottom9;1989;Konami;Sports / Baseball;;;;;0;;;;;
bowl3d;3-D Bowling;Arcade;;1978;Meadows Games, Inc.;Sports / Bowling;;;;;0;;;;;
bowl3d;3-D Bowling;MAME (Advance);;1978;Meadows Games, Inc.;Sports / Bowling;;;;;0;;;;;
bowl3d;3-D Bowling;MAME (Libretro);;1978;Meadows Games, Inc.;Sports / Bowling;;;;;0;;;;;
bowl3d;3-D Bowling;MAME (Mame4all);;1978;Meadows Games, Inc.;Sports / Bowling;;;;;0;;;;;
bowler;Bowling Alley;Arcade;;1978;Midway;Sports / Bowling;;;;;0;;;;;
bowler;Bowling Alley;MAME (Advance);;1978;Midway;Sports / Bowling;;;;;0;;;;;
bowler;Bowling Alley;MAME (Libretro);;1978;Midway;Sports / Bowling;;;;;0;;;;;
bowler;Bowling Alley;MAME (Mame4all);;1978;Midway;Sports / Bowling;;;;;0;;;;;
bowlrama;Bowl-O-Rama;Arcade;;1991;P&P Marketing;Sports / Bowling;;;;;0;;;;;
bowlrama;Bowl-O-Rama;MAME (Advance);;1991;P&P Marketing;Sports / Bowling;;;;;0;;;;;
bowlrama;Bowl-O-Rama;MAME (Libretro);;1991;P&P Marketing;Sports / Bowling;;;;;0;;;;;
bowlrama;Bowl-O-Rama;MAME (Mame4all);;1991;P&P Marketing;Sports / Bowling;;;;;0;;;;;
boxer;Boxer (prototype);Arcade;;1978;Atari;Sports / Boxing;;;;;0;;;;;
boxer;Boxer (prototype);MAME (Advance);;1978;Atari;Sports / Boxing;;;;;0;;;;;
boxer;Boxer (prototype);MAME (Libretro);;1978;Atari;Sports / Boxing;;;;;0;;;;;
boxer;Boxer (prototype);MAME (Mame4all);;1978;Atari;Sports / Boxing;;;;;0;;;;;
bsktball;Basketball;Arcade;;1979;Atari;Sports / Basketball;;;;;0;;;;;
bsktball;Basketball;MAME (Advance);;1979;Atari;Sports / Basketball;;;;;0;;;;;
bsktball;Basketball;MAME (Libretro);;1979;Atari;Sports / Basketball;;;;;0;;;;;
bsktball;Basketball;MAME (Mame4all);;1979;Atari;Sports / Basketball;;;;;0;;;;;
bssoccer;Back Street Soccer (KRB-0031 PCB);Arcade;;1996;SunA (Unico license);Sports / Soccer;;;;;0;;;;;
bssoccer;Back Street Soccer (KRB-0031 PCB);MAME (Advance);;1996;SunA (Unico license);Sports / Soccer;;;;;0;;;;;
bssoccer;Back Street Soccer (KRB-0031 PCB);MAME (Libretro);;1996;SunA (Unico license);Sports / Soccer;;;;;0;;;;;
bssoccer;Back Street Soccer (KRB-0031 PCB);MAME (Mame4all);;1996;SunA (Unico license);Sports / Soccer;;;;;0;;;;;
bssoccera;Back Street Soccer (KRB-0032A PCB);Arcade;bssoccer;1996;SunA (Unico license);Sports / Soccer;;;;;0;;;;;
bssoccera;Back Street Soccer (KRB-0032A PCB);MAME (Advance);bssoccer;1996;SunA (Unico license);Sports / Soccer;;;;;0;;;;;
bssoccera;Back Street Soccer (KRB-0032A PCB);MAME (Libretro);bssoccer;1996;SunA (Unico license);Sports / Soccer;;;;;0;;;;;
bssoccera;Back Street Soccer (KRB-0032A PCB);MAME (Mame4all);bssoccer;1996;SunA (Unico license);Sports / Soccer;;;;;0;;;;;
bstars2;Baseball Stars 2;Arcade;;1992;SNK;Sports / Baseball;;;;;0;;;;;
bstars2;Baseball Stars 2;MAME (Advance);;1992;SNK;Sports / Baseball;;;;;0;;;;;
bstars2;Baseball Stars 2;MAME (Libretro);;1992;SNK;Sports / Baseball;;;;;0;;;;;
bstars2;Baseball Stars 2;MAME (Mame4all);;1992;SNK;Sports / Baseball;;;;;0;;;;;
bstars2;Baseball Stars 2;SNK Neo Geo AES;;1992;SNK;Sports/Baseball;;;;;0;;;;;
bstars;Baseball Stars Professional (NGM-002);Arcade;;1990;SNK;Sports / Baseball;;;;;0;;;;;
bstars;Baseball Stars Professional (NGM-002);MAME (Advance);;1990;SNK;Sports / Baseball;;;;;0;;;;;
bstars;Baseball Stars Professional (NGM-002);MAME (Libretro);;1990;SNK;Sports / Baseball;;;;;0;;;;;
bstars;Baseball Stars Professional (NGM-002);MAME (Mame4all);;1990;SNK;Sports / Baseball;;;;;0;;;;;
bstars;Baseball Stars Professional;SNK Neo Geo AES;;1990;SNK;Sports/Baseball;;;;;0;;;;;
bstarsh;Baseball Stars Professional (NGH-002);Arcade;bstars;1990;SNK;Sports / Baseball;;;;;0;;;;;
bstarsh;Baseball Stars Professional (NGH-002);MAME (Advance);bstars;1990;SNK;Sports / Baseball;;;;;0;;;;;
bstarsh;Baseball Stars Professional (NGH-002);MAME (Libretro);bstars;1990;SNK;Sports / Baseball;;;;;0;;;;;
bstarsh;Baseball Stars Professional (NGH-002);MAME (Mame4all);bstars;1990;SNK;Sports / Baseball;;;;;0;;;;;
bullfgt;Bullfight (315-5065);Arcade;;1984;Coreland / Sega;Sports / Bull Fighting;;;;;0;;;;;
bullfgt;Bullfight (315-5065);MAME (Advance);;1984;Coreland / Sega;Sports / Bull Fighting;;;;;0;;;;;
bullfgt;Bullfight (315-5065);MAME (Libretro);;1984;Coreland / Sega;Sports / Bull Fighting;;;;;0;;;;;
bullfgt;Bullfight (315-5065);MAME (Mame4all);;1984;Coreland / Sega;Sports / Bull Fighting;;;;;0;;;;;
bullfgtr;Bull Fighter;Arcade;;1984;Alpha Denshi Co.;Sports / Hockey;;;;;0;;;;;
bullfgtr;Bull Fighter;MAME (Advance);;1984;Alpha Denshi Co.;Sports / Hockey;;;;;0;;;;;
bullfgtr;Bull Fighter;MAME (Libretro);;1984;Alpha Denshi Co.;Sports / Hockey;;;;;0;;;;;
bullfgtr;Bull Fighter;MAME (Mame4all);;1984;Alpha Denshi Co.;Sports / Hockey;;;;;0;;;;;
bullfgtrs;Bull Fighter (Sega);Arcade;bullfgtr;1984;Alpha Denshi Co. (Sega license);Sports / Hockey;;;;;0;;;;;
bullfgtrs;Bull Fighter (Sega);MAME (Advance);bullfgtr;1984;Alpha Denshi Co. (Sega license);Sports / Hockey;;;;;0;;;;;
bullfgtrs;Bull Fighter (Sega);MAME (Libretro);bullfgtr;1984;Alpha Denshi Co. (Sega license);Sports / Hockey;;;;;0;;;;;
bullfgtrs;Bull Fighter (Sega);MAME (Mame4all);bullfgtr;1984;Alpha Denshi Co. (Sega license);Sports / Hockey;;;;;0;;;;;
bullsdrt;Bulls Eye Darts;Arcade;;1985;Shinkai Inc. (Magic Electronics Inc. license);Sports / Darts;;;;;0;;;;;
bullsdrt;Bulls Eye Darts;MAME (Advance);;1985;Shinkai Inc. (Magic Electronics Inc. license);Sports / Darts;;;;;0;;;;;
bullsdrt;Bulls Eye Darts;MAME (Libretro);;1985;Shinkai Inc. (Magic Electronics Inc. license);Sports / Darts;;;;;0;;;;;
bullsdrt;Bulls Eye Darts;MAME (Mame4all);;1985;Shinkai Inc. (Magic Electronics Inc. license);Sports / Darts;;;;;0;;;;;
bullsdrtg;Bulls Eye Darts (Galaxian conversion);Arcade;bullsdrt;1985;Senko Industries;Sports / Darts;;;;;0;;;;;
bullsdrtg;Bulls Eye Darts (Galaxian conversion);MAME (Advance);bullsdrt;1985;Senko Industries;Sports / Darts;;;;;0;;;;;
bullsdrtg;Bulls Eye Darts (Galaxian conversion);MAME (Libretro);bullsdrt;1985;Senko Industries;Sports / Darts;;;;;0;;;;;
bullsdrtg;Bulls Eye Darts (Galaxian conversion);MAME (Mame4all);bullsdrt;1985;Senko Industries;Sports / Darts;;;;;0;;;;;
cadanglr;Angler Dangler (DECO Cassette);Arcade;;1982;Data East Corporation;Sports / Fishing;;;;;0;;;;;
cadanglr;Angler Dangler (DECO Cassette);MAME (Advance);;1982;Data East Corporation;Sports / Fishing;;;;;0;;;;;
cadanglr;Angler Dangler (DECO Cassette);MAME (Libretro);;1982;Data East Corporation;Sports / Fishing;;;;;0;;;;;
cadanglr;Angler Dangler (DECO Cassette);MAME (Mame4all);;1982;Data East Corporation;Sports / Fishing;;;;;0;;;;;
capbowl2;Capcom Bowling (set 2);Arcade;capbowl;1988;Incredible Technologies / Capcom;Sports / Bowling;;;;;0;;;;;
capbowl2;Capcom Bowling (set 2);MAME (Advance);capbowl;1988;Incredible Technologies / Capcom;Sports / Bowling;;;;;0;;;;;
capbowl2;Capcom Bowling (set 2);MAME (Libretro);capbowl;1988;Incredible Technologies / Capcom;Sports / Bowling;;;;;0;;;;;
capbowl2;Capcom Bowling (set 2);MAME (Mame4all);capbowl;1988;Incredible Technologies / Capcom;Sports / Bowling;;;;;0;;;;;
capbowl3;Capcom Bowling (set 3);Arcade;capbowl;1988;Incredible Technologies / Capcom;Sports / Bowling;;;;;0;;;;;
capbowl3;Capcom Bowling (set 3);MAME (Advance);capbowl;1988;Incredible Technologies / Capcom;Sports / Bowling;;;;;0;;;;;
capbowl3;Capcom Bowling (set 3);MAME (Libretro);capbowl;1988;Incredible Technologies / Capcom;Sports / Bowling;;;;;0;;;;;
capbowl3;Capcom Bowling (set 3);MAME (Mame4all);capbowl;1988;Incredible Technologies / Capcom;Sports / Bowling;;;;;0;;;;;
capbowl4;Capcom Bowling (set 4);Arcade;capbowl;1988;Incredible Technologies / Capcom;Sports / Bowling;;;;;0;;;;;
capbowl4;Capcom Bowling (set 4);MAME (Advance);capbowl;1988;Incredible Technologies / Capcom;Sports / Bowling;;;;;0;;;;;
capbowl4;Capcom Bowling (set 4);MAME (Libretro);capbowl;1988;Incredible Technologies / Capcom;Sports / Bowling;;;;;0;;;;;
capbowl4;Capcom Bowling (set 4);MAME (Mame4all);capbowl;1988;Incredible Technologies / Capcom;Sports / Bowling;;;;;0;;;;;
capbowl;Capcom Bowling (set 1);Arcade;;1988;Incredible Technologies / Capcom;Sports / Bowling;;;;;0;;;;;
capbowl;Capcom Bowling (set 1);MAME (Advance);;1988;Incredible Technologies / Capcom;Sports / Bowling;;;;;0;;;;;
capbowl;Capcom Bowling (set 1);MAME (Libretro);;1988;Incredible Technologies / Capcom;Sports / Bowling;;;;;0;;;;;
capbowl;Capcom Bowling (set 1);MAME (Mame4all);;1988;Incredible Technologies / Capcom;Sports / Bowling;;;;;0;;;;;
carket;Carket Ball;Arcade;;1996;SemiCom;Sports / Pool;;;;;0;;;;;
carket;Carket Ball;MAME (Advance);;1996;SemiCom;Sports / Pool;;;;;0;;;;;
carket;Carket Ball;MAME (Libretro);;1996;SemiCom;Sports / Pool;;;;;0;;;;;
carket;Carket Ball;MAME (Mame4all);;1996;SemiCom;Sports / Pool;;;;;0;;;;;
carpolo;Car Polo;Arcade;;1977;Exidy;Sports / Misc.;;;;;0;;;;;
carpolo;Car Polo;MAME (Advance);;1977;Exidy;Sports / Misc.;;;;;0;;;;;
carpolo;Car Polo;MAME (Libretro);;1977;Exidy;Sports / Misc.;;;;;0;;;;;
carpolo;Car Polo;MAME (Mame4all);;1977;Exidy;Sports / Misc.;;;;;0;;;;;
cbaj;Cool Boarders Arcade Jam;Arcade;;1998;UEP Systems;Sports / Skiing;;;;;0;;;;;
cbaj;Cool Boarders Arcade Jam;MAME (Advance);;1998;UEP Systems;Sports / Skiing;;;;;0;;;;;
cbaj;Cool Boarders Arcade Jam;MAME (Libretro);;1998;UEP Systems;Sports / Skiing;;;;;0;;;;;
cbaj;Cool Boarders Arcade Jam;MAME (Mame4all);;1998;UEP Systems;Sports / Skiing;;;;;0;;;;;
cbasebal;Capcom Baseball (Japan);Arcade;;1989;Capcom;Sports / Baseball;;;;;0;;;;;
cbasebal;Capcom Baseball (Japan);MAME (Advance);;1989;Capcom;Sports / Baseball;;;;;0;;;;;
cbasebal;Capcom Baseball (Japan);MAME (Libretro);;1989;Capcom;Sports / Baseball;;;;;0;;;;;
cbasebal;Capcom Baseball (Japan);MAME (Mame4all);;1989;Capcom;Sports / Baseball;;;;;0;;;;;
cencourt;Center Court (World, 4 Players, prototype, MC-8123B);Arcade;passsht;1988;Sega;Sports / Tennis;;;;;0;;;;;
cencourt;Center Court (World, 4 Players, prototype, MC-8123B);MAME (Advance);passsht;1988;Sega;Sports / Tennis;;;;;0;;;;;
cencourt;Center Court (World, 4 Players, prototype, MC-8123B);MAME (Libretro);passsht;1988;Sega;Sports / Tennis;;;;;0;;;;;
cencourt;Center Court (World, 4 Players, prototype, MC-8123B);MAME (Mame4all);passsht;1988;Sega;Sports / Tennis;;;;;0;;;;;
cfghtice;Fighting Ice Hockey (DECO Cassette);Arcade;;1984;Data East Corporation;Sports / Hockey;;;;;0;;;;;
cfghtice;Fighting Ice Hockey (DECO Cassette);MAME (Advance);;1984;Data East Corporation;Sports / Hockey;;;;;0;;;;;
cfghtice;Fighting Ice Hockey (DECO Cassette);MAME (Libretro);;1984;Data East Corporation;Sports / Hockey;;;;;0;;;;;
cfghtice;Fighting Ice Hockey (DECO Cassette);MAME (Mame4all);;1984;Data East Corporation;Sports / Hockey;;;;;0;;;;;
cfishing;Fishing (DECO Cassette, Japan);Arcade;cadanglr;1982;Data East Corporation;Sports / Fishing;;;;;0;;;;;
cfishing;Fishing (DECO Cassette, Japan);MAME (Advance);cadanglr;1982;Data East Corporation;Sports / Fishing;;;;;0;;;;;
cfishing;Fishing (DECO Cassette, Japan);MAME (Libretro);cadanglr;1982;Data East Corporation;Sports / Fishing;;;;;0;;;;;
cfishing;Fishing (DECO Cassette, Japan);MAME (Mame4all);cadanglr;1982;Data East Corporation;Sports / Fishing;;;;;0;;;;;
champbas;Champion Base Ball;Arcade;;1983;Alpha Denshi Co. (Sega license);Sports / Baseball;;;;;0;;;;;
champbas;Champion Base Ball;MAME (Advance);;1983;Alpha Denshi Co. (Sega license);Sports / Baseball;;;;;0;;;;;
champbas;Champion Base Ball;MAME (Libretro);;1983;Alpha Denshi Co. (Sega license);Sports / Baseball;;;;;0;;;;;
champbas;Champion Base Ball;MAME (Mame4all);;1983;Alpha Denshi Co. (Sega license);Sports / Baseball;;;;;0;;;;;
champbasj;Champion Base Ball (Japan set 1);Arcade;champbas;1983;Alpha Denshi Co.;Sports / Baseball;;;;;0;;;;;
champbasj;Champion Base Ball (Japan set 1);MAME (Advance);champbas;1983;Alpha Denshi Co.;Sports / Baseball;;;;;0;;;;;
champbasj;Champion Base Ball (Japan set 1);MAME (Libretro);champbas;1983;Alpha Denshi Co.;Sports / Baseball;;;;;0;;;;;
champbasj;Champion Base Ball (Japan set 1);MAME (Mame4all);champbas;1983;Alpha Denshi Co.;Sports / Baseball;;;;;0;;;;;
champbasja;Champion Base Ball (Japan set 2);Arcade;champbas;1983;Alpha Denshi Co.;Sports / Baseball;;;;;0;;;;;
champbasja;Champion Base Ball (Japan set 2);MAME (Advance);champbas;1983;Alpha Denshi Co.;Sports / Baseball;;;;;0;;;;;
champbasja;Champion Base Ball (Japan set 2);MAME (Libretro);champbas;1983;Alpha Denshi Co.;Sports / Baseball;;;;;0;;;;;
champbasja;Champion Base Ball (Japan set 2);MAME (Mame4all);champbas;1983;Alpha Denshi Co.;Sports / Baseball;;;;;0;;;;;
champbb2;Champion Base Ball Part-2 Pair Play (set 1);Arcade;;1983;Alpha Denshi Co. (Sega license);Sports / Baseball;;;;;0;;;;;
champbb2;Champion Base Ball Part-2 Pair Play (set 1);MAME (Advance);;1983;Alpha Denshi Co. (Sega license);Sports / Baseball;;;;;0;;;;;
champbb2;Champion Base Ball Part-2 Pair Play (set 1);MAME (Libretro);;1983;Alpha Denshi Co. (Sega license);Sports / Baseball;;;;;0;;;;;
champbb2;Champion Base Ball Part-2 Pair Play (set 1);MAME (Mame4all);;1983;Alpha Denshi Co. (Sega license);Sports / Baseball;;;;;0;;;;;
champbwl;Championship Bowling;Arcade;;1989;Seta / Romstar Inc.;Sports / Bowling;;;;;0;;;;;
champbwl;Championship Bowling;MAME (Advance);;1989;Seta / Romstar Inc.;Sports / Bowling;;;;;0;;;;;
champbwl;Championship Bowling;MAME (Libretro);;1989;Seta / Romstar Inc.;Sports / Bowling;;;;;0;;;;;
champbwl;Championship Bowling;MAME (Mame4all);;1989;Seta / Romstar Inc.;Sports / Bowling;;;;;0;;;;;
champwr;Champion Wrestler (World);Arcade;;1989;Taito Corporation Japan;Sports / Wrestling;;;;;0;;;;;
champwr;Champion Wrestler (World);MAME (Advance);;1989;Taito Corporation Japan;Sports / Wrestling;;;;;0;;;;;
champwr;Champion Wrestler (World);MAME (Libretro);;1989;Taito Corporation Japan;Sports / Wrestling;;;;;0;;;;;
champwr;Champion Wrestler (World);MAME (Mame4all);;1989;Taito Corporation Japan;Sports / Wrestling;;;;;0;;;;;
champwrj;Champion Wrestler (Japan);Arcade;champwr;1989;Taito Corporation;Sports / Wrestling;;;;;0;;;;;
champwrj;Champion Wrestler (Japan);MAME (Advance);champwr;1989;Taito Corporation;Sports / Wrestling;;;;;0;;;;;
champwrj;Champion Wrestler (Japan);MAME (Libretro);champwr;1989;Taito Corporation;Sports / Wrestling;;;;;0;;;;;
champwrj;Champion Wrestler (Japan);MAME (Mame4all);champwr;1989;Taito Corporation;Sports / Wrestling;;;;;0;;;;;
champwru;Champion Wrestler (US);Arcade;champwr;1989;Taito America Corporation;Sports / Wrestling;;;;;0;;;;;
champwru;Champion Wrestler (US);MAME (Advance);champwr;1989;Taito America Corporation;Sports / Wrestling;;;;;0;;;;;
champwru;Champion Wrestler (US);MAME (Libretro);champwr;1989;Taito America Corporation;Sports / Wrestling;;;;;0;;;;;
champwru;Champion Wrestler (US);MAME (Mame4all);champwr;1989;Taito America Corporation;Sports / Wrestling;;;;;0;;;;;
chboxing;Champion Boxing;Arcade;;1984;Sega;Sports / Boxing;;;;;0;;;;;
chboxing;Champion Boxing;MAME (Advance);;1984;Sega;Sports / Boxing;;;;;0;;;;;
chboxing;Champion Boxing;MAME (Libretro);;1984;Sega;Sports / Boxing;;;;;0;;;;;
chboxing;Champion Boxing;MAME (Mame4all);;1984;Sega;Sports / Boxing;;;;;0;;;;;
chkun;Chance Kun (Japan);Arcade;;1988;"&lt;unknown&gt;";Sports / Baseball;;;;;0;;;;;
chkun;Chance Kun (Japan);MAME (Advance);;1988;"&lt;unknown&gt;";Sports / Baseball;;;;;0;;;;;
chkun;Chance Kun (Japan);MAME (Libretro);;1988;"&lt;unknown&gt;";Sports / Baseball;;;;;0;;;;;
chkun;Chance Kun (Japan);MAME (Mame4all);;1988;"&lt;unknown&gt;";Sports / Baseball;;;;;0;;;;;
chwrestl;Champion Pro Wrestling;Arcade;;1985;Sega;Sports / Wrestling;;;;;0;;;;;
chwrestl;Champion Pro Wrestling;MAME (Advance);;1985;Sega;Sports / Wrestling;;;;;0;;;;;
chwrestl;Champion Pro Wrestling;MAME (Libretro);;1985;Sega;Sports / Wrestling;;;;;0;;;;;
chwrestl;Champion Pro Wrestling;MAME (Mame4all);;1985;Sega;Sports / Wrestling;;;;;0;;;;;
clbowl;Coors Light Bowling;Arcade;capbowl;1989;Incredible Technologies / Capcom;Sports / Bowling;;;;;0;;;;;
clbowl;Coors Light Bowling;MAME (Advance);capbowl;1989;Incredible Technologies / Capcom;Sports / Bowling;;;;;0;;;;;
clbowl;Coors Light Bowling;MAME (Libretro);capbowl;1989;Incredible Technologies / Capcom;Sports / Bowling;;;;;0;;;;;
clbowl;Coors Light Bowling;MAME (Mame4all);capbowl;1989;Incredible Technologies / Capcom;Sports / Bowling;;;;;0;;;;;
cltchitr;Clutch Hitter (US, FD1094 317-0176);Arcade;;1991;Sega;Sports / Baseball;;;;;0;;;;;
cltchitr;Clutch Hitter (US, FD1094 317-0176);MAME (Advance);;1991;Sega;Sports / Baseball;;;;;0;;;;;
cltchitr;Clutch Hitter (US, FD1094 317-0176);MAME (Libretro);;1991;Sega;Sports / Baseball;;;;;0;;;;;
cltchitr;Clutch Hitter (US, FD1094 317-0176);MAME (Mame4all);;1991;Sega;Sports / Baseball;;;;;0;;;;;
cltchitrj;Clutch Hitter (Japan, FD1094 317-0175);Arcade;cltchitr;1991;Sega;Sports / Baseball;;;;;0;;;;;
cltchitrj;Clutch Hitter (Japan, FD1094 317-0175);MAME (Advance);cltchitr;1991;Sega;Sports / Baseball;;;;;0;;;;;
cltchitrj;Clutch Hitter (Japan, FD1094 317-0175);MAME (Libretro);cltchitr;1991;Sega;Sports / Baseball;;;;;0;;;;;
cltchitrj;Clutch Hitter (Japan, FD1094 317-0175);MAME (Mame4all);cltchitr;1991;Sega;Sports / Baseball;;;;;0;;;;;
combatsc;Combat School (joystick);Arcade;;1988;Konami;Sports / Track & Field;;;;;0;;;;;
combatsc;Combat School (joystick);MAME (Advance);;1988;Konami;Sports / Track & Field;;;;;0;;;;;
combatsc;Combat School (joystick);MAME (Libretro);;1988;Konami;Sports / Track & Field;;;;;0;;;;;
combatsc;Combat School (joystick);MAME (Mame4all);;1988;Konami;Sports / Track & Field;;;;;0;;;;;
combatscb;Combat School (bootleg);Arcade;combatsc;1988;bootleg;Sports / Track & Field;;;;;0;;;;;
combatscb;Combat School (bootleg);MAME (Advance);combatsc;1988;bootleg;Sports / Track & Field;;;;;0;;;;;
combatscb;Combat School (bootleg);MAME (Libretro);combatsc;1988;bootleg;Sports / Track & Field;;;;;0;;;;;
combatscb;Combat School (bootleg);MAME (Mame4all);combatsc;1988;bootleg;Sports / Track & Field;;;;;0;;;;;
combatscj;Combat School (Japan trackball);Arcade;combatsc;1987;Konami;Sports / Track & Field;;;;;0;;;;;
combatscj;Combat School (Japan trackball);MAME (Advance);combatsc;1987;Konami;Sports / Track & Field;;;;;0;;;;;
combatscj;Combat School (Japan trackball);MAME (Libretro);combatsc;1987;Konami;Sports / Track & Field;;;;;0;;;;;
combatscj;Combat School (Japan trackball);MAME (Mame4all);combatsc;1987;Konami;Sports / Track & Field;;;;;0;;;;;
combatsct;Combat School (trackball);Arcade;combatsc;1987;Konami;Sports / Track & Field;;;;;0;;;;;
combatsct;Combat School (trackball);MAME (Advance);combatsc;1987;Konami;Sports / Track & Field;;;;;0;;;;;
combatsct;Combat School (trackball);MAME (Libretro);combatsc;1987;Konami;Sports / Track & Field;;;;;0;;;;;
combatsct;Combat School (trackball);MAME (Mame4all);combatsc;1987;Konami;Sports / Track & Field;;;;;0;;;;;
compgolf;Competition Golf Final Round (revision 3);Arcade;;1986;Data East;Sports / Golf;;;;;0;;;;;
compgolf;Competition Golf Final Round (revision 3);MAME (Advance);;1986;Data East;Sports / Golf;;;;;0;;;;;
compgolf;Competition Golf Final Round (revision 3);MAME (Libretro);;1986;Data East;Sports / Golf;;;;;0;;;;;
compgolf;Competition Golf Final Round (revision 3);MAME (Mame4all);;1986;Data East;Sports / Golf;;;;;0;;;;;
compgolfo;Competition Golf Final Round (Japan, old version);Arcade;compgolf;1985;Data East;Sports / Golf;;;;;0;;;;;
compgolfo;Competition Golf Final Round (Japan, old version);MAME (Advance);compgolf;1985;Data East;Sports / Golf;;;;;0;;;;;
compgolfo;Competition Golf Final Round (Japan, old version);MAME (Libretro);compgolf;1985;Data East;Sports / Golf;;;;;0;;;;;
compgolfo;Competition Golf Final Round (Japan, old version);MAME (Mame4all);compgolf;1985;Data East;Sports / Golf;;;;;0;;;;;
coolpool;Cool Pool;Arcade;;1992;Catalina;Sports / Pool;;;;;0;;;;;
coolpool;Cool Pool;MAME (Advance);;1992;Catalina;Sports / Pool;;;;;0;;;;;
coolpool;Cool Pool;MAME (Libretro);;1992;Catalina;Sports / Pool;;;;;0;;;;;
coolpool;Cool Pool;MAME (Mame4all);;1992;Catalina;Sports / Pool;;;;;0;;;;;
coozumou;Oozumou - The Grand Sumo (DECO Cassette, Japan);Arcade;;1984;Data East Corporation;Sports / Sumo;;;;;0;;;;;
coozumou;Oozumou - The Grand Sumo (DECO Cassette, Japan);MAME (Advance);;1984;Data East Corporation;Sports / Sumo;;;;;0;;;;;
coozumou;Oozumou - The Grand Sumo (DECO Cassette, Japan);MAME (Libretro);;1984;Data East Corporation;Sports / Sumo;;;;;0;;;;;
coozumou;Oozumou - The Grand Sumo (DECO Cassette, Japan);MAME (Mame4all);;1984;Data East Corporation;Sports / Sumo;;;;;0;;;;;
countryc;Country Club;Arcade;;1988;SNK;Sports / Golf;;;;;0;;;;;
countryc;Country Club;MAME (Advance);;1988;SNK;Sports / Golf;;;;;0;;;;;
countryc;Country Club;MAME (Libretro);;1988;SNK;Sports / Golf;;;;;0;;;;;
countryc;Country Club;MAME (Mame4all);;1988;SNK;Sports / Golf;;;;;0;;;;;
cprobowl;Pro Bowling (DECO Cassette);Arcade;;1983;Data East Corporation;Sports / Bowling;;;;;0;;;;;
cprobowl;Pro Bowling (DECO Cassette);MAME (Advance);;1983;Data East Corporation;Sports / Bowling;;;;;0;;;;;
cprobowl;Pro Bowling (DECO Cassette);MAME (Libretro);;1983;Data East Corporation;Sports / Bowling;;;;;0;;;;;
cprobowl;Pro Bowling (DECO Cassette);MAME (Mame4all);;1983;Data East Corporation;Sports / Bowling;;;;;0;;;;;
cprogolf18;18 Challenge Pro Golf (DECO Cassette, Japan);Arcade;cprogolf;1982;Data East Corporation;Sports / Golf;;;;;0;;;;;
